Episode,Total Reward,Hits,False Positives,Repeats,Avg Loss
826,2.0,4,16,1,0.0
827,4.0,4,16,0,0.0
828,-2.0,4,16,3,0.0
829,2.0,4,16,1,0.0
830,0.0,4,16,2,0.0
831,4.0,5,15,3,0.0
832,22.0,7,13,0,0.4046379451950391
833,8.0,5,15,1,0.0
834,2.0,4,16,1,0.0
835,-10.0,2,18,1,0.0
836,-8.0,3,17,3,0.0
837,-26.0,1,19,6,0.0
838,2.0,4,16,1,0.0
839,14.0,6,14,1,0.0
840,-2.0,4,16,3,0.0
841,20.0,7,13,1,0.0
842,-14.0,2,18,3,0.0
843,-2.0,4,16,3,0.0
844,2.0,5,15,4,0.0
845,4.0,5,15,3,0.0
846,2.0,4,16,1,0.0
847,6.0,5,15,2,0.0
848,4.0,5,15,3,0.0
849,-10.0,2,18,1,0.0
850,0.0,4,16,2,0.0
851,-22.0,1,19,4,0.0
852,12.0,6,14,2,0.0
853,-6.0,4,16,5,0.0
854,-4.0,3,17,1,0.0
855,0.0,4,16,2,0.0
856,4.0,6,14,6,0.0
857,24.0,8,12,2,0.0
858,-10.0,3,17,4,0.0
859,-12.0,3,17,5,0.0
860,4.0,5,15,3,0.0
861,-14.0,2,18,3,0.0
862,8.0,5,15,1,0.0
863,8.0,6,14,4,0.0
864,-8.0,4,16,6,0.4150763874252637
865,16.0,7,13,3,0.0
866,6.0,5,15,2,0.0
867,6.0,6,14,5,0.0
868,8.0,5,15,1,0.0
869,8.0,6,14,4,0.0
870,-12.0,2,18,2,0.0
871,18.0,7,13,2,0.0
872,12.0,6,14,2,0.0
873,10.0,6,14,3,0.0
874,6.0,5,15,2,0.0
875,20.0,7,13,1,0.0
876,-4.0,4,16,4,0.0
877,-4.0,3,17,1,0.0
878,22.0,8,12,3,0.0
879,-8.0,2,18,0,0.0
880,8.0,5,15,1,0.0
881,12.0,6,14,2,0.0
882,12.0,6,14,2,0.0
883,0.0,4,16,2,0.0
884,14.0,6,14,1,0.0
885,6.0,5,15,2,0.0
886,4.0,5,15,3,0.0
887,6.0,5,15,2,0.0
888,16.0,7,13,3,0.0
889,26.0,8,12,1,0.0
890,-4.0,3,17,1,0.0
891,-20.0,1,19,3,0.0
892,8.0,5,15,1,0.0
893,6.0,5,15,2,0.0
894,2.0,4,16,1,0.0
895,8.0,5,15,1,0.0
896,4.0,5,15,3,0.4181353847185771
897,10.0,5,15,0,0.0
898,-4.0,4,16,4,0.0
899,-10.0,3,17,4,0.0
900,-10.0,3,17,4,0.0
901,2.0,4,16,1,0.0
902,4.0,5,15,3,0.0
903,24.0,8,12,2,0.0
904,6.0,5,15,2,0.0
905,-12.0,2,18,2,0.0
906,0.0,4,16,2,0.0
907,14.0,6,14,1,0.0
908,10.0,6,14,3,0.0
909,6.0,5,15,2,0.0
910,8.0,6,14,4,0.0
911,14.0,6,14,1,0.0
912,-6.0,3,17,2,0.0
913,18.0,7,13,2,0.0
914,28.0,8,12,0,0.0
915,8.0,5,15,1,0.0
916,2.0,5,15,4,0.0
917,18.0,7,13,2,0.0
918,0.0,4,16,2,0.0
919,-2.0,4,16,3,0.0
920,26.0,8,12,1,0.0
921,8.0,6,14,4,0.0
922,6.0,5,15,2,0.0
923,0.0,4,16,2,0.0
924,-8.0,3,17,3,0.0
925,-10.0,3,17,4,0.0
926,8.0,5,15,1,0.0
927,2.0,4,16,1,0.0
928,2.0,5,15,4,0.4339221219221751
929,8.0,5,15,1,0.0
930,-2.0,4,16,3,0.0
931,8.0,5,15,1,0.0
932,18.0,7,13,2,0.0
933,2.0,4,16,1,0.0
934,-8.0,3,17,3,0.0
935,14.0,6,14,1,0.0
936,-2.0,5,15,6,0.0
937,14.0,7,13,4,0.0
938,6.0,5,15,2,0.0
939,-2.0,3,17,0,0.0
940,18.0,7,13,2,0.0
941,12.0,6,14,2,0.0
942,2.0,4,16,1,0.0
943,0.0,4,16,2,0.0
944,2.0,4,16,1,0.0
945,28.0,9,11,3,0.0
946,-2.0,5,15,6,0.0
947,4.0,4,16,0,0.0
948,-12.0,3,17,5,0.0
949,0.0,4,16,2,0.0
950,4.0,4,16,0,0.0
951,-2.0,4,16,3,0.0
952,24.0,8,12,2,0.0
953,4.0,5,15,3,0.0
954,6.0,5,15,2,0.0
955,2.0,5,15,4,0.0
956,-14.0,3,17,6,0.0
957,0.0,4,16,2,0.0
958,4.0,5,15,3,0.0
959,20.0,7,13,1,0.0
960,12.0,6,14,2,0.4361986195047696
961,8.0,6,14,4,0.0
962,-10.0,3,17,4,0.0
963,8.0,6,14,4,0.0
964,16.0,7,13,3,0.0
965,-2.0,4,16,3,0.0
966,-8.0,4,16,6,0.0
967,8.0,5,15,1,0.0
968,18.0,7,13,2,0.0
969,-4.0,3,17,1,0.0
970,6.0,5,15,2,0.0
971,8.0,5,15,1,0.0
972,14.0,6,14,1,0.0
973,16.0,7,13,3,0.0
974,-6.0,3,17,2,0.0
975,-4.0,4,16,4,0.0
976,10.0,5,15,0,0.0
977,6.0,5,15,2,0.0
978,-12.0,4,16,8,0.0
979,16.0,7,13,3,0.0
980,22.0,7,13,0,0.0
981,10.0,5,15,0,0.0
982,-2.0,4,16,3,0.0
983,32.0,10,10,4,0.0
984,12.0,6,14,2,0.0
985,16.0,7,13,3,0.0
986,10.0,6,14,3,0.0
987,-8.0,4,16,6,0.0
988,10.0,6,14,3,0.0
989,2.0,4,16,1,0.0
990,16.0,7,13,3,0.0
991,14.0,6,14,1,0.0
992,14.0,6,14,1,0.4130145013332367
993,22.0,8,12,3,0.0
994,-12.0,2,18,2,0.0
995,10.0,6,14,3,0.0
996,0.0,4,16,2,0.0
997,4.0,5,15,3,0.0
998,0.0,4,16,2,0.0
999,0.0,4,16,2,0.0
1000,-22.0,0,20,1,0.0
1001,-12.0,2,18,2,0.0
1002,20.0,7,13,1,0.0
1003,12.0,6,14,2,0.0
1004,12.0,6,14,2,0.0
1005,-6.0,3,17,2,0.0
1006,10.0,5,15,0,0.0
1007,12.0,6,14,2,0.0
1008,-2.0,4,16,3,0.0
1009,2.0,5,15,4,0.0
1010,-10.0,3,17,4,0.0
1011,18.0,7,13,2,0.0
1012,16.0,8,12,6,0.0
1013,10.0,5,15,0,0.0
1014,22.0,7,13,0,0.0
1015,12.0,6,14,2,0.0
1016,8.0,6,14,4,0.0
1017,16.0,7,13,3,0.0
1018,6.0,5,15,2,0.0
1019,-2.0,5,15,6,0.0
1020,6.0,6,14,5,0.0
1021,-4.0,4,16,4,0.0
1022,14.0,6,14,1,0.0
1023,22.0,8,12,3,0.0
1024,-4.0,4,16,4,0.4170190915465355
1025,8.0,6,14,4,0.0
1026,4.0,5,15,3,0.0
1027,12.0,7,13,5,0.0
1028,10.0,6,14,3,0.0
1029,12.0,7,13,5,0.0
1030,-16.0,3,17,7,0.0
1031,18.0,7,13,2,0.0
1032,12.0,6,14,2,0.0
1033,-6.0,3,17,2,0.0
1034,22.0,7,13,0,0.0
1035,10.0,6,14,3,0.0
1036,4.0,5,15,3,0.0
1037,32.0,9,11,1,0.0
1038,-2.0,3,17,0,0.0
1039,0.0,4,16,2,0.0
1040,-4.0,3,17,1,0.0
1041,-2.0,4,16,3,0.0
1042,8.0,5,15,1,0.0
1043,16.0,6,14,0,0.0
1044,0.0,4,16,2,0.0
1045,30.0,9,11,2,0.0
1046,4.0,5,15,3,0.0
1047,18.0,7,13,2,0.0
1048,-4.0,3,17,1,0.0
1049,2.0,4,16,1,0.0
1050,-10.0,3,17,4,0.0
1051,6.0,5,15,2,0.0
1052,0.0,4,16,2,0.0
1053,24.0,8,12,2,0.0
1054,4.0,4,16,0,0.0
1055,2.0,4,16,1,0.0
1056,10.0,6,14,3,0.42964423696200055
1057,4.0,5,15,3,0.0
1058,10.0,6,14,3,0.0
1059,-6.0,3,17,2,0.0
1060,8.0,5,15,1,0.0
1061,8.0,5,15,1,0.0
1062,36.0,10,10,2,0.0
1063,16.0,8,12,6,0.0
1064,22.0,8,12,3,0.0
1065,-4.0,4,16,4,0.0
1066,28.0,10,10,6,0.0
1067,16.0,7,13,3,0.0
1068,2.0,4,16,1,0.0
1069,0.0,4,16,2,0.0
1070,6.0,5,15,2,0.0
1071,18.0,7,13,2,0.0
1072,10.0,6,14,3,0.0
1073,4.0,5,15,3,0.0
1074,4.0,5,15,3,0.0
1075,6.0,5,15,2,0.0
1076,8.0,5,15,1,0.0
1077,6.0,5,15,2,0.0
1078,20.0,7,13,1,0.0
1079,26.0,9,11,4,0.0
1080,2.0,5,15,4,0.0
1081,24.0,8,12,2,0.0
1082,4.0,5,15,3,0.0
1083,-6.0,3,17,2,0.0
1084,8.0,6,14,4,0.0
1085,-10.0,4,16,7,0.0
1086,-16.0,1,19,1,0.0
1087,32.0,10,10,4,0.0
1088,24.0,8,12,2,0.40891332924366
1089,26.0,8,12,1,0.0
1090,8.0,5,15,1,0.0
1091,8.0,6,14,4,0.0
1092,24.0,8,12,2,0.0
1093,6.0,5,15,2,0.0
1094,18.0,7,13,2,0.0
1095,-2.0,3,17,0,0.0
1096,18.0,7,13,2,0.0
1097,16.0,6,14,0,0.0
1098,10.0,6,14,3,0.0
1099,12.0,6,14,2,0.0
1100,10.0,6,14,3,0.0
1101,8.0,5,15,1,0.0
1102,8.0,5,15,1,0.0
1103,-4.0,4,16,4,0.0
1104,8.0,5,15,1,0.0
1105,-4.0,3,17,1,0.0
1106,4.0,5,15,3,0.0
1107,4.0,6,14,6,0.0
1108,-4.0,4,16,4,0.0
1109,6.0,5,15,2,0.0
1110,-10.0,2,18,1,0.0
1111,30.0,9,11,2,0.0
1112,22.0,8,12,3,0.0
1113,24.0,8,12,2,0.0
1114,-2.0,4,16,3,0.0
1115,16.0,6,14,0,0.0
1116,10.0,6,14,3,0.0
1117,16.0,6,14,0,0.0
1118,16.0,7,13,3,0.0
1119,14.0,6,14,1,0.0
1120,24.0,8,12,2,0.41359230627616245
1121,36.0,10,10,2,0.0
1122,16.0,7,13,3,0.0
1123,12.0,7,13,5,0.0
1124,20.0,8,12,4,0.0
1125,18.0,7,13,2,0.0
1126,22.0,8,12,3,0.0
1127,8.0,6,14,4,0.0
1128,2.0,4,16,1,0.0
1129,18.0,7,13,2,0.0
1130,4.0,5,15,3,0.0
1131,24.0,9,11,5,0.0
1132,12.0,6,14,2,0.0
1133,8.0,6,14,4,0.0
1134,16.0,6,14,0,0.0
1135,6.0,5,15,2,0.0
1136,-4.0,4,16,4,0.0
1137,0.0,4,16,2,0.0
1138,14.0,6,14,1,0.0
1139,20.0,7,13,1,0.0
1140,20.0,7,13,1,0.0
1141,32.0,9,11,1,0.0
1142,16.0,7,13,3,0.0
1143,8.0,5,15,1,0.0
1144,10.0,6,14,3,0.0
1145,18.0,7,13,2,0.0
1146,-2.0,4,16,3,0.0
1147,-10.0,2,18,1,0.0
1148,30.0,9,11,2,0.0
1149,-16.0,2,18,4,0.0
1150,-12.0,3,17,5,0.0
1151,18.0,7,13,2,0.0
1152,20.0,7,13,1,0.42851647982994717
1153,-4.0,4,16,4,0.0
1154,12.0,7,13,5,0.0
1155,10.0,6,14,3,0.0
1156,4.0,6,14,6,0.0
1157,-12.0,2,18,2,0.0
1158,-2.0,4,16,3,0.0
1159,6.0,5,15,2,0.0
1160,24.0,8,12,2,0.0
1161,10.0,5,15,0,0.0
1162,4.0,5,15,3,0.0
1163,24.0,8,12,2,0.0
1164,-4.0,5,15,7,0.0
1165,30.0,10,10,5,0.0
1166,2.0,4,16,1,0.0
1167,-2.0,4,16,3,0.0
1168,14.0,7,13,4,0.0
1169,0.0,4,16,2,0.0
1170,22.0,8,12,3,0.0
1171,-2.0,3,17,0,0.0
1172,-2.0,3,17,0,0.0
1173,26.0,8,12,1,0.0
1174,16.0,7,13,3,0.0
1175,-4.0,3,17,1,0.0
1176,8.0,5,15,1,0.0
1177,2.0,5,15,4,0.0
1178,22.0,8,12,3,0.0
1179,-2.0,4,16,3,0.0
1180,-2.0,5,15,6,0.0
1181,10.0,6,14,3,0.0
1182,20.0,7,13,1,0.0
1183,22.0,7,13,0,0.0
1184,-2.0,5,15,6,0.4187102069457372
1185,4.0,5,15,3,0.0
1186,-2.0,4,16,3,0.0
1187,-2.0,4,16,3,0.0
1188,6.0,6,14,5,0.0
1189,4.0,5,15,3,0.0
1190,20.0,8,12,4,0.0
1191,2.0,5,15,4,0.0
1192,10.0,6,14,3,0.0
1193,22.0,7,13,0,0.0
1194,24.0,8,12,2,0.0
1195,10.0,5,15,0,0.0
1196,8.0,5,15,1,0.0
1197,10.0,7,13,6,0.0
1198,4.0,5,15,3,0.0
1199,18.0,7,13,2,0.0
1200,18.0,7,13,2,0.0
1201,18.0,7,13,2,0.0
1202,18.0,7,13,2,0.0
1203,14.0,7,13,4,0.0
1204,18.0,7,13,2,0.0
1205,-8.0,3,17,3,0.0
1206,6.0,5,15,2,0.0
1207,14.0,7,13,4,0.0
1208,18.0,7,13,2,0.0
1209,4.0,5,15,3,0.0
1210,14.0,6,14,1,0.0
1211,20.0,7,13,1,0.0
1212,6.0,6,14,5,0.0
1213,-8.0,3,17,3,0.0
1214,-6.0,3,17,2,0.0
1215,4.0,5,15,3,0.0
1216,8.0,5,15,1,0.4509208872914314
1217,8.0,5,15,1,0.0
1218,0.0,4,16,2,0.0
1219,0.0,4,16,2,0.0
1220,16.0,7,13,3,0.0
1221,28.0,9,11,3,0.0
1222,4.0,5,15,3,0.0
1223,2.0,5,15,4,0.0
1224,-8.0,2,18,0,0.0
1225,14.0,6,14,1,0.0
1226,20.0,7,13,1,0.0
1227,-6.0,3,17,2,0.0
1228,26.0,8,12,1,0.0
1229,20.0,7,13,1,0.0
1230,0.0,4,16,2,0.0
1231,-4.0,3,17,1,0.0
1232,28.0,9,11,3,0.0
1233,6.0,6,14,5,0.0
1234,8.0,6,14,4,0.0
1235,32.0,9,11,1,0.0
1236,44.0,11,9,1,0.0
1237,-2.0,4,16,3,0.0
1238,26.0,8,12,1,0.0
1239,8.0,6,14,4,0.0
1240,20.0,8,12,4,0.0
1241,14.0,6,14,1,0.0
1242,2.0,5,15,4,0.0
1243,28.0,9,11,3,0.0
1244,10.0,7,13,6,0.0
1245,8.0,5,15,1,0.0
1246,20.0,8,12,4,0.0
1247,6.0,5,15,2,0.0
1248,-10.0,2,18,1,0.4465048238635063
1249,2.0,5,15,4,0.0
1250,-4.0,4,16,4,0.0
1251,6.0,5,15,2,0.0
1252,6.0,5,15,2,0.0
1253,4.0,4,16,0,0.0
1254,4.0,4,16,0,0.0
1255,8.0,5,15,1,0.0
1256,-4.0,4,16,4,0.0
1257,-6.0,3,17,2,0.0
1258,14.0,6,14,1,0.0
1259,20.0,7,13,1,0.0
1260,-8.0,3,17,3,0.0
1261,12.0,6,14,2,0.0
1262,6.0,6,14,5,0.0
1263,-6.0,4,16,5,0.0
1264,18.0,7,13,2,0.0
1265,14.0,7,13,4,0.0
1266,6.0,5,15,2,0.0
1267,14.0,6,14,1,0.0
1268,16.0,6,14,0,0.0
1269,16.0,6,14,0,0.0
1270,6.0,5,15,2,0.0
1271,0.0,5,15,5,0.0
1272,0.0,4,16,2,0.0
1273,8.0,5,15,1,0.0
1274,10.0,6,14,3,0.0
1275,26.0,9,11,4,0.0
1276,6.0,5,15,2,0.0
1277,22.0,7,13,0,0.0
1278,12.0,7,13,5,0.0
1279,-2.0,4,16,3,0.0
1280,-2.0,4,16,3,0.4393711984157562
1281,-14.0,2,18,3,0.0
1282,18.0,7,13,2,0.0
1283,-2.0,5,15,6,0.0
1284,-6.0,3,17,2,0.0
1285,14.0,6,14,1,0.0
1286,22.0,8,12,3,0.0
1287,4.0,6,14,6,0.0
1288,6.0,5,15,2,0.0
1289,2.0,4,16,1,0.0
1290,-8.0,3,17,3,0.0
1291,6.0,5,15,2,0.0
1292,0.0,4,16,2,0.0
1293,-6.0,4,16,5,0.0
1294,12.0,6,14,2,0.0
1295,18.0,8,12,5,0.0
1296,30.0,9,11,2,0.0
1297,8.0,5,15,1,0.0
1298,-2.0,4,16,3,0.0
1299,2.0,5,15,4,0.0
1300,-4.0,4,16,4,0.0
1301,18.0,8,12,5,0.0
1302,0.0,5,15,5,0.0
1303,10.0,6,14,3,0.0
1304,6.0,6,14,5,0.0
1305,12.0,6,14,2,0.0
1306,4.0,5,15,3,0.0
1307,0.0,4,16,2,0.0
1308,14.0,7,13,4,0.0
1309,12.0,6,14,2,0.0
1310,12.0,6,14,2,0.0
1311,-10.0,3,17,4,0.0
1312,30.0,11,9,8,0.43387996405363083
1313,0.0,4,16,2,0.0
1314,28.0,9,11,3,0.0
1315,26.0,8,12,1,0.0
1316,6.0,5,15,2,0.0
1317,16.0,7,13,3,0.0
1318,16.0,6,14,0,0.0
1319,2.0,4,16,1,0.0
1320,8.0,5,15,1,0.0
1321,14.0,7,13,4,0.0
1322,30.0,9,11,2,0.0
1323,-6.0,3,17,2,0.0
1324,26.0,9,11,4,0.0
1325,-6.0,3,17,2,0.0
1326,10.0,5,15,0,0.0
1327,26.0,9,11,4,0.0
1328,24.0,8,12,2,0.0
1329,24.0,8,12,2,0.0
1330,22.0,7,13,0,0.0
1331,6.0,5,15,2,0.0
1332,16.0,7,13,3,0.0
1333,8.0,6,14,4,0.0
1334,-10.0,3,17,4,0.0
1335,-6.0,3,17,2,0.0
1336,-20.0,1,19,3,0.0
1337,22.0,7,13,0,0.0
1338,14.0,7,13,4,0.0
1339,-4.0,3,17,1,0.0
1340,-14.0,2,18,3,0.0
1341,12.0,7,13,5,0.0
1342,16.0,6,14,0,0.0
1343,-6.0,3,17,2,0.0
1344,22.0,7,13,0,0.4658469582597415
1345,28.0,9,11,3,0.0
1346,8.0,5,15,1,0.0
1347,2.0,5,15,4,0.0
1348,42.0,11,9,2,0.0
1349,20.0,8,12,4,0.0
1350,14.0,6,14,1,0.0
1351,-4.0,3,17,1,0.0
1352,18.0,7,13,2,0.0
1353,2.0,4,16,1,0.0
1354,4.0,5,15,3,0.0
1355,-16.0,2,18,4,0.0
1356,18.0,7,13,2,0.0
1357,12.0,6,14,2,0.0
1358,14.0,6,14,1,0.0
1359,8.0,5,15,1,0.0
1360,48.0,12,8,2,0.0
1361,18.0,7,13,2,0.0
1362,30.0,9,11,2,0.0
1363,-12.0,3,17,5,0.0
1364,12.0,6,14,2,0.0
1365,28.0,9,11,3,0.0
1366,18.0,7,13,2,0.0
1367,0.0,4,16,2,0.0
1368,4.0,5,15,3,0.0
1369,20.0,8,12,4,0.0
1370,14.0,6,14,1,0.0
1371,-6.0,3,17,2,0.0
1372,26.0,8,12,1,0.0
1373,16.0,6,14,0,0.0
1374,4.0,5,15,3,0.0
1375,20.0,7,13,1,0.0
1376,18.0,7,13,2,0.4483328089118004
1377,8.0,5,15,1,0.0
1378,6.0,6,14,5,0.0
1379,6.0,6,14,5,0.0
1380,26.0,8,12,1,0.0
1381,0.0,5,15,5,0.0
1382,-18.0,2,18,5,0.0
1383,14.0,6,14,1,0.0
1384,16.0,7,13,3,0.0
1385,0.0,4,16,2,0.0
1386,24.0,8,12,2,0.0
1387,40.0,11,9,3,0.0
1388,16.0,7,13,3,0.0
1389,4.0,5,15,3,0.0
1390,14.0,6,14,1,0.0
1391,-10.0,3,17,4,0.0
1392,8.0,5,15,1,0.0
1393,24.0,8,12,2,0.0
1394,14.0,6,14,1,0.0
1395,16.0,6,14,0,0.0
1396,30.0,9,11,2,0.0
1397,4.0,5,15,3,0.0
1398,22.0,8,12,3,0.0
1399,16.0,7,13,3,0.0
1400,26.0,8,12,1,0.0
1401,4.0,5,15,3,0.0
1402,18.0,8,12,5,0.0
1403,2.0,5,15,4,0.0
1404,-2.0,4,16,3,0.0
1405,16.0,7,13,3,0.0
1406,16.0,7,13,3,0.0
1407,12.0,6,14,2,0.0
1408,-6.0,3,17,2,0.43202200531959534
1409,-2.0,4,16,3,0.0
1410,-2.0,4,16,3,0.0
1411,22.0,8,12,3,0.0
1412,4.0,5,15,3,0.0
1413,20.0,8,12,4,0.0
1414,20.0,8,12,4,0.0
1415,16.0,7,13,3,0.0
1416,10.0,6,14,3,0.0
1417,2.0,5,15,4,0.0
1418,-6.0,3,17,2,0.0
1419,10.0,6,14,3,0.0
1420,14.0,6,14,1,0.0
1421,-2.0,4,16,3,0.0
1422,20.0,8,12,4,0.0
1423,18.0,7,13,2,0.0
1424,8.0,6,14,4,0.0
1425,18.0,7,13,2,0.0
1426,4.0,5,15,3,0.0
1427,14.0,6,14,1,0.0
1428,2.0,4,16,1,0.0
1429,8.0,6,14,4,0.0
1430,26.0,9,11,4,0.0
1431,26.0,8,12,1,0.0
1432,46.0,12,8,3,0.0
1433,6.0,5,15,2,0.0
1434,2.0,5,15,4,0.0
1435,14.0,7,13,4,0.0
1436,14.0,6,14,1,0.0
1437,0.0,4,16,2,0.0
1438,24.0,8,12,2,0.0
1439,32.0,9,11,1,0.0
1440,30.0,9,11,2,0.4380107869704564
1441,22.0,8,12,3,0.0
1442,28.0,9,11,3,0.0
1443,2.0,5,15,4,0.0
1444,-2.0,4,16,3,0.0
1445,-4.0,4,16,4,0.0
1446,34.0,9,11,0,0.0
1447,14.0,6,14,1,0.0
1448,18.0,7,13,2,0.0
1449,0.0,4,16,2,0.0
1450,16.0,7,13,3,0.0
1451,2.0,4,16,1,0.0
1452,14.0,7,13,4,0.0
1453,18.0,7,13,2,0.0
1454,4.0,4,16,0,0.0
1455,16.0,7,13,3,0.0
1456,8.0,5,15,1,0.0
1457,20.0,8,12,4,0.0
1458,28.0,10,10,6,0.0
1459,18.0,7,13,2,0.0
1460,20.0,8,12,4,0.0
1461,-6.0,3,17,2,0.0
1462,28.0,9,11,3,0.0
1463,10.0,6,14,3,0.0
1464,18.0,7,13,2,0.0
1465,2.0,5,15,4,0.0
1466,2.0,5,15,4,0.0
1467,4.0,5,15,3,0.0
1468,22.0,8,12,3,0.0
1469,4.0,5,15,3,0.0
1470,-10.0,3,17,4,0.0
1471,12.0,7,13,5,0.0
1472,20.0,7,13,1,0.4449974124630292
1473,18.0,7,13,2,0.0
1474,6.0,5,15,2,0.0
1475,-14.0,2,18,3,0.0
1476,-2.0,3,17,0,0.0
1477,26.0,8,12,1,0.0
1478,6.0,5,15,2,0.0
1479,22.0,8,12,3,0.0
1480,10.0,6,14,3,0.0
1481,-8.0,3,17,3,0.0
1482,-16.0,2,18,4,0.0
1483,12.0,6,14,2,0.0
1484,20.0,8,12,4,0.0
1485,36.0,10,10,2,0.0
1486,6.0,5,15,2,0.0
1487,8.0,7,13,7,0.0
1488,2.0,4,16,1,0.0
1489,16.0,7,13,3,0.0
1490,-6.0,3,17,2,0.0
1491,-4.0,4,16,4,0.0
1492,18.0,7,13,2,0.0
1493,38.0,11,9,4,0.0
1494,6.0,5,15,2,0.0
1495,4.0,5,15,3,0.0
1496,20.0,8,12,4,0.0
1497,14.0,7,13,4,0.0
1498,24.0,8,12,2,0.0
1499,20.0,7,13,1,0.0
1500,18.0,7,13,2,0.0
1501,26.0,9,11,4,0.0
1502,30.0,10,10,5,0.0
1503,18.0,7,13,2,0.0
1504,-4.0,3,17,1,0.4381088266770045
1505,-12.0,3,17,5,0.0
1506,12.0,6,14,2,0.0
1507,16.0,6,14,0,0.0
1508,14.0,7,13,4,0.0
1509,8.0,6,14,4,0.0
1510,16.0,7,13,3,0.0
1511,-2.0,4,16,3,0.0
1512,6.0,5,15,2,0.0
1513,20.0,8,12,4,0.0
1514,32.0,9,11,1,0.0
1515,8.0,5,15,1,0.0
1516,-10.0,2,18,1,0.0
1517,24.0,9,11,5,0.0
1518,14.0,6,14,1,0.0
1519,34.0,10,10,3,0.0
1520,-4.0,3,17,1,0.0
1521,20.0,7,13,1,0.0
1522,12.0,6,14,2,0.0
1523,0.0,4,16,2,0.0
1524,30.0,10,10,5,0.0
1525,8.0,6,14,4,0.0
1526,14.0,7,13,4,0.0
1527,-2.0,3,17,0,0.0
1528,18.0,7,13,2,0.0
1529,6.0,6,14,5,0.0
1530,10.0,5,15,0,0.0
1531,-10.0,3,17,4,0.0
1532,4.0,5,15,3,0.0
1533,-2.0,3,17,0,0.0
1534,8.0,6,14,4,0.0
1535,6.0,6,14,5,0.0
1536,8.0,5,15,1,0.43011556565761566
1537,14.0,6,14,1,0.0
1538,-2.0,4,16,3,0.0
1539,4.0,5,15,3,0.0
1540,22.0,8,12,3,0.0
1541,16.0,6,14,0,0.0
1542,26.0,8,12,1,0.0
1543,0.0,4,16,2,0.0
1544,38.0,10,10,1,0.0
1545,16.0,6,14,0,0.0
1546,10.0,6,14,3,0.0
1547,12.0,6,14,2,0.0
1548,-6.0,3,17,2,0.0
1549,0.0,4,16,2,0.0
1550,2.0,5,15,4,0.0
1551,2.0,6,14,7,0.0
1552,10.0,6,14,3,0.0
1553,10.0,5,15,0,0.0
1554,0.0,5,15,5,0.0
1555,2.0,4,16,1,0.0
1556,22.0,7,13,0,0.0
1557,4.0,5,15,3,0.0
1558,10.0,6,14,3,0.0
1559,26.0,9,11,4,0.0
1560,-4.0,4,16,4,0.0
1561,16.0,7,13,3,0.0
1562,8.0,6,14,4,0.0
1563,32.0,9,11,1,0.0
1564,4.0,5,15,3,0.0
1565,22.0,8,12,3,0.0
1566,30.0,9,11,2,0.0
1567,34.0,11,9,6,0.0
1568,6.0,6,14,5,0.43437807261943817
1569,2.0,4,16,1,0.0
1570,12.0,6,14,2,0.0
1571,16.0,6,14,0,0.0
1572,10.0,6,14,3,0.0
1573,26.0,8,12,1,0.0
1574,-6.0,3,17,2,0.0
1575,0.0,4,16,2,0.0
1576,-10.0,3,17,4,0.0
1577,22.0,10,10,9,0.0
1578,20.0,8,12,4,0.0
1579,22.0,9,11,6,0.0
1580,2.0,5,15,4,0.0
1581,14.0,6,14,1,0.0
1582,14.0,7,13,4,0.0
1583,8.0,5,15,1,0.0
1584,-6.0,3,17,2,0.0
1585,22.0,8,12,3,0.0
1586,18.0,8,12,5,0.0
1587,4.0,5,15,3,0.0
1588,-2.0,4,16,3,0.0
1589,10.0,6,14,3,0.0
1590,-22.0,1,19,4,0.0
1591,38.0,10,10,1,0.0
1592,6.0,5,15,2,0.0
1593,14.0,7,13,4,0.0
1594,30.0,9,11,2,0.0
1595,18.0,7,13,2,0.0
1596,18.0,7,13,2,0.0
1597,36.0,10,10,2,0.0
1598,6.0,5,15,2,0.0
1599,26.0,9,11,4,0.0
1600,12.0,7,13,5,0.4373546515901883
1601,10.0,6,14,3,0.0
1602,28.0,9,11,3,0.0
1603,20.0,8,12,4,0.0
1604,12.0,6,14,2,0.0
1605,22.0,8,12,3,0.0
1606,-4.0,4,16,4,0.0
1607,8.0,5,15,1,0.0
1608,26.0,9,11,4,0.0
1609,14.0,7,13,4,0.0
1610,4.0,5,15,3,0.0
1611,26.0,8,12,1,0.0
1612,24.0,9,11,5,0.0
1613,20.0,8,12,4,0.0
1614,-12.0,2,18,2,0.0
1615,30.0,9,11,2,0.0
1616,16.0,8,12,6,0.0
1617,20.0,7,13,1,0.0
1618,6.0,5,15,2,0.0
1619,10.0,6,14,3,0.0
1620,22.0,8,12,3,0.0
1621,14.0,7,13,4,0.0
1622,-2.0,3,17,0,0.0
1623,20.0,8,12,4,0.0
1624,20.0,7,13,1,0.0
1625,12.0,6,14,2,0.0
1626,-8.0,3,17,3,0.0
1627,42.0,11,9,2,0.0
1628,0.0,4,16,2,0.0
1629,30.0,9,11,2,0.0
1630,34.0,10,10,3,0.0
1631,22.0,8,12,3,0.0
1632,8.0,6,14,4,0.44349950551986694
1633,8.0,6,14,4,0.0
1634,28.0,9,11,3,0.0
1635,16.0,6,14,0,0.0
1636,24.0,9,11,5,0.0
1637,36.0,10,10,2,0.0
1638,-12.0,3,17,5,0.0
1639,24.0,8,12,2,0.0
