Episode,AverageReward,Hits,FalsePositives,Repeats
2329,-0.1449999986216426,0,1,0
2330,-0.09999999776482582,0,0,0
2331,-0.09999999776482582,0,0,0
2332,-0.1399999987334013,0,1,0
2333,-0.1499999975785613,0,0,0
2334,-0.1399999987334013,0,0,0
2335,-0.1799999987706542,0,2,0
2336,-0.18999999947845936,0,1,0
2337,-0.14499999769032001,0,1,0
2338,-0.1499999975785613,0,1,0
2339,-0.2950000036507845,0,1,1
2340,-0.09999999776482582,0,0,0
2341,-0.09499999787658453,0,0,0
2342,-0.1549999974668026,0,0,0
2343,-0.1549999974668026,0,1,0
2344,-0.05500000063329935,0,0,0
2345,-0.05500000063329935,0,1,0
2346,-0.1599999973550439,0,0,0
2347,-0.1449999986216426,0,0,0
2348,-0.004999999888241291,0,0,0
2349,-0.05500000063329935,0,0,0
2350,-0.15000000223517418,0,1,1
2351,-0.10500000137835741,0,0,0
2352,2.449999999254942,1,0,0
2353,-0.10000000149011612,0,1,0
2354,-0.10000000149011612,0,0,0
2355,-0.15000000223517418,0,1,0
2356,-0.009999999776482582,0,0,0
2357,-0.06000000052154064,0,0,0
2358,-0.20000000298023224,0,2,0
2359,-0.15000000223517418,0,1,1
2360,0.0,0,0,0
2361,-0.05500000063329935,0,1,0
2362,-0.10000000149011612,0,1,0
2363,-0.05500000063329935,0,1,0
2364,-0.15000000223517418,0,1,0
2365,-0.10000000149011612,0,0,0
2366,-0.05000000074505806,0,1,0
2367,-0.05000000074505806,0,0,0
2368,-0.05000000074505806,0,0,0
2369,-0.05000000074505806,0,1,0
2370,-0.10499999765306711,0,0,0
2371,-0.1399999987334013,0,1,0
2372,-0.14999999850988388,0,0,0
2373,-0.05000000074505806,0,0,0
2374,-0.05000000074505806,0,1,0
2375,0.0,0,0,0
2376,0.0,0,0,0
2377,-0.10500000137835741,0,0,0
2378,-0.18500000052154064,0,1,0
2379,-0.09499999787658453,0,0,0
2380,-0.09999999776482582,0,0,0
2381,-0.28999999538064003,0,1,0
2382,-0.19999999552965164,0,0,0
2383,-0.19499999564141035,0,0,0
2384,-0.24499999545514584,0,1,0
2385,-0.19999999552965164,0,0,0
2386,-0.23999999556690454,0,0,0
2387,-0.28999999538064003,0,0,0
2388,-2.0900000780820847,0,1,19
2389,-2.0500000789761543,0,1,19
2390,-0.28999999538064003,0,1,0
2391,-0.3399999998509884,0,1,1
2392,-0.19499999564141035,0,0,0
2393,-0.23499999567866325,0,0,0
2394,-0.18999999575316906,0,0,0
2395,2.304999889805913,1,0,0
2396,-0.19499999564141035,0,0,0
2397,-0.28499999549239874,0,1,0
2398,-0.28999999538064003,0,0,0
2399,-0.23499999567866325,0,1,0
2400,-0.3849999997764826,0,1,1
2401,-0.24499999545514584,0,0,0
2402,-0.19999999552965164,0,0,0
2403,-0.24499999545514584,0,0,0
2404,2.26499988976866,1,0,0
2405,-0.19499999843537807,0,2,0
2406,-0.1449999986216426,0,1,0
2407,-0.1499999975785613,0,1,0
2408,-0.10499999765306711,0,0,0
2409,-0.20499999821186066,0,0,0
2410,-0.1499999975785613,0,0,0
2411,-0.09999999776482582,0,0,0
2412,-0.19499999843537807,0,1,0
2413,-0.19999999832361937,0,1,0
2414,-0.28999999817460775,0,3,0
2415,-0.24499999545514584,0,1,0
2416,-0.19999999552965164,0,0,0
2417,4.719999996013939,2,0,1
2418,-0.004999999888241291,0,0,0
2419,-0.24499999545514584,0,0,0
2420,-0.09999999776482582,0,0,0
2421,-0.24499999824911356,0,2,0
2422,-0.19999999552965164,0,0,0
2423,-0.19999999552965164,0,0,0
2424,-0.19999999552965164,0,0,0
2425,-0.28499999549239874,0,2,0
2426,-0.23999999556690454,0,1,0
2427,-0.24499999545514584,0,1,0
2428,-0.19999999552965164,0,0,0
2429,-0.19499999564141035,0,0,0
2430,-0.27499999571591616,0,0,0
2431,-0.24499999545514584,0,0,0
2432,-0.3349999953061342,0,1,0
2433,-0.3349999953061342,0,0,0
2434,-0.18999999575316906,0,0,0
2435,-1.000000026077032,0,2,7
2436,-0.19999999552965164,0,0,0
2437,-0.09999999776482582,0,0,0
2438,-0.23499999567866325,0,1,0
2439,-0.24499999545514584,0,0,0
2440,-0.24499999545514584,0,1,0
2441,-0.23999999556690454,0,0,0
2442,-0.7200000071898103,0,1,5
2443,-0.09999999776482582,0,0,0
2444,1.0349999787285924,1,0,14
2445,1.6399998720735312,1,1,7
2446,-0.23999999556690454,0,1,0
2447,-0.19499999564141035,0,0,0
2448,-0.23999999556690454,0,1,0
2449,-0.3349999999627471,0,1,1
2450,-0.19999999552965164,0,0,0
2451,-0.620000010356307,0,1,3
2452,-0.3500000024214387,0,2,1
2453,-0.09999999776482582,0,0,0
2454,-0.05000000074505806,0,1,0
2455,-0.1449999986216426,0,1,0
2456,-0.09999999776482582,0,0,0
2457,-0.19499999564141035,0,0,0
2458,-0.19999999552965164,0,0,0
2459,-1.9050000719726086,0,2,17
2460,-1.8550000274553895,0,1,18
2461,-0.1449999986216426,0,1,0
2462,-0.09499999787658453,0,0,0
2463,-0.380000002682209,0,1,2
2464,-1.2350000385195017,0,2,9
2465,-0.09999999776482582,0,0,0
2466,-0.09999999776482582,0,0,0
2467,-0.18499999959021807,0,0,0
2468,-0.10499999765306711,0,0,0
2469,-0.1449999986216426,0,1,0
2470,-0.27999999560415745,0,1,0
2471,-0.09999999776482582,0,0,0
2472,-0.1449999986216426,0,1,0
2473,-0.10499999765306711,0,0,0
2474,-0.1449999986216426,0,0,0
2475,-0.5150000061839819,0,2,2
2476,-0.25000000186264515,0,1,1
2477,2.3550000013783574,1,0,0
2478,-0.25499999709427357,0,2,0
2479,-0.14499999769032001,0,1,0
2480,-0.1099999975413084,0,0,0
2481,-0.10499999765306711,0,0,0
2482,2.3399999979883432,1,0,1
2483,-0.10499999765306711,0,0,0
2484,-0.08999999798834324,0,0,0
2485,-0.05000000074505806,0,1,0
2486,0.5999999716877937,1,0,19
2487,-1.8550000274553895,0,1,18
2488,-1.7600000286474824,0,2,16
2489,0.5449999645352364,1,0,19
2490,-1.8500000275671482,0,2,17
2491,0.7449999740347266,1,0,17
2492,-0.1449999986216426,0,1,0
2493,-0.05500000063329935,0,1,0
2494,-0.05000000074505806,0,1,0
2495,-0.05500000063329935,0,1,0
2496,-1.2550000213086605,0,1,11
2497,-0.004999999888241291,0,0,0
2498,0.0,0,0,0
2499,-1.9500000290572643,0,1,19
2500,-2.05500004068017,0,2,19
2501,-1.8550000274553895,0,1,18
2502,-2.050000037997961,0,2,19
2503,-2.0000000335276127,0,2,19
2504,-1.8500000275671482,0,1,18
2505,-2.0050000362098217,0,2,19
2506,-2.0000000335276127,0,1,19
2507,3.1950000701472163,2,0,18
2508,-1.6050000227987766,0,1,15
2509,0.0,0,0,0
2510,-0.004999999888241291,0,0,0
2511,-1.7550000362098217,0,3,15
2512,-0.45500000659376383,0,3,2
2513,-0.15000000223517418,0,2,0
2514,0.0,0,0,0
2515,-0.05000000074505806,0,1,0
2516,-0.10000000149011612,0,1,0
2517,2.4950000001117587,1,0,0
2518,0.0,0,0,0
2519,2.449999999254942,1,0,0
2520,-0.004999999888241291,0,0,0
2521,-0.004999999888241291,0,0,0
2522,-0.10500000137835741,0,1,0
2523,-0.15000000223517418,0,1,0
2524,-0.004999999888241291,0,0,0
2525,-0.05500000063329935,0,0,0
2526,0.0,0,0,0
2527,-0.05000000074505806,0,0,0
2528,-0.05500000063329935,0,0,0
2529,0.0,0,0,0
2530,0.0,0,0,0
2531,-0.004999999888241291,0,0,0
2532,-0.05000000074505806,0,1,0
2533,0.0,0,0,0
2534,-0.1100000012665987,0,1,0
2535,0.0,0,0,0
2536,-0.1100000012665987,0,0,0
2537,-0.06000000052154064,0,1,0
2538,-0.05500000063329935,0,1,0
2539,-0.16000000201165676,0,1,0
2540,-0.10500000137835741,0,1,0
2541,-0.05000000074505806,0,1,0
2542,-0.10500000137835741,0,1,0
2543,2.400000002235174,1,0,0
2544,2.3050000006332994,1,0,1
2545,-0.3400000035762787,0,2,1
2546,-0.1499999975785613,0,0,0
2547,-0.09999999776482582,0,0,0
2548,-0.19499999843537807,0,2,0
2549,-0.08999999798834324,0,0,0
2550,-0.09499999787658453,0,0,0
2551,-0.1499999975785613,0,0,0
2552,-0.09499999787658453,0,0,0
2553,-0.1100000012665987,0,0,0
2554,-0.05000000074505806,0,1,0
2555,-0.06000000052154064,0,0,0
2556,-0.05500000063329935,0,1,0
2557,-0.1499999975785613,0,1,0
2558,-0.1999999973922968,0,1,0
2559,-0.19499999843537807,0,1,0
2560,-0.16000000201165676,0,1,0
2561,-0.12000000104308128,0,1,0
2562,-0.1499999975785613,0,0,0
2563,-0.09999999776482582,0,0,0
2564,-0.09999999776482582,0,0,0
2565,-0.09999999776482582,0,0,0
2566,-0.1499999975785613,0,1,0
2567,-0.09999999776482582,0,0,0
2568,-0.1499999975785613,0,0,0
2569,-0.1099999975413084,0,0,0
2570,-0.1499999975785613,0,1,0
2571,-0.10499999765306711,0,0,0
2572,-0.09999999776482582,0,0,0
2573,-0.09999999776482582,0,0,0
2574,2.264999999664724,1,0,1
2575,-0.23999999929219484,0,1,0
2576,-0.10499999765306711,0,0,0
2577,-0.39500000700354576,0,1,2
2578,-0.19499999843537807,0,1,0
2579,-0.23999999929219484,0,1,0
2580,-0.19499999843537807,0,1,0
2581,-0.09999999776482582,0,0,0
2582,-0.1499999975785613,0,0,0
2583,-0.1449999986216426,0,0,0
2584,-0.24499999918043613,0,1,1
2585,-0.09999999776482582,0,0,0
2586,-0.09999999776482582,0,0,0
2587,-0.2900000000372529,0,1,0
2588,-0.09999999776482582,0,0,0
2589,-0.14999999850988388,0,1,0
2590,-0.1499999975785613,0,1,0
2591,-0.1499999975785613,0,0,0
2592,-0.1449999986216426,0,0,0
2593,-0.14499999769032001,0,0,0
2594,-0.1499999975785613,0,1,0
2595,-0.1499999975785613,0,0,0
2596,-0.10499999765306711,0,0,0
2597,-0.10499999765306711,0,0,0
2598,-0.18999999854713678,0,0,0
2599,-1.1500000357627869,0,1,9
2600,-0.09999999776482582,0,0,0
2601,-0.1549999974668026,0,1,0
2602,-0.09999999776482582,0,0,0
2603,-0.09999999776482582,0,0,0
2604,-0.09499999787658453,0,0,0
2605,-0.18999999947845936,0,1,0
2606,-0.09499999787658453,0,0,0
2607,-0.09999999776482582,0,0,0
2608,-0.45000000577419996,0,2,2
2609,-0.1449999986216426,0,0,0
2610,-0.1449999986216426,0,1,0
2611,-0.09999999776482582,0,0,0
2612,-0.3450000025331974,0,1,1
2613,0.0,0,0,0
2614,-0.10000000149011612,0,1,0
2615,-0.25000000186264515,0,1,1
2616,-0.09999999776482582,0,0,0
2617,-0.18999999947845936,0,0,0
2618,-0.19499999843537807,0,2,0
2619,-0.09999999776482582,0,0,0
2620,-0.1549999974668026,0,1,0
2621,0.9149998286738992,1,0,14
2622,-0.09499999787658453,0,0,0
2623,-0.30000000167638063,0,1,1
2624,-0.5050000147894025,0,2,3
2625,-0.09999999776482582,0,0,0
2626,-0.14999999850988388,0,0,0
2627,2.4100000020116568,1,0,0
2628,-0.1449999986216426,0,0,0
2629,2.0949999941512942,1,1,2
2630,-1.7000000616535544,0,1,15
2631,-0.08999999798834324,0,0,0
2632,-0.28499999549239874,0,1,0
2633,-2.0500000789761543,0,1,19
2634,-2.0500000789761543,0,1,19
2635,-2.0450000762939453,0,1,19
2636,-1.9550000745803118,0,1,18
2637,-0.19999999552965164,0,0,0
2638,-0.19999999552965164,0,0,0
2639,-0.3399999998509884,0,1,1
2640,0.0,0,0,0
2641,-0.09499999787658453,0,0,0
2642,-0.1499999975785613,0,0,0
2643,-0.19499999936670065,0,1,0
2644,-0.1499999975785613,0,0,0
2645,-0.09999999776482582,0,0,0
2646,-0.2850000001490116,0,2,1
2647,-0.09499999787658453,0,0,0
2648,-0.09999999776482582,0,0,0
2649,-0.20499999728053808,0,0,0
2650,-0.1499999975785613,0,1,0
2651,-1.9000000283122063,0,1,18
2652,-0.19999999832361937,0,1,0
2653,-1.7650000285357237,0,1,17
2654,0.6999999731779099,1,0,18
2655,-1.9550000317394733,0,1,19
2656,-2.0050000362098217,0,2,19
2657,0.5999999716877937,1,0,19
2658,-1.7050000252202153,0,3,15
2659,2.400000002235174,1,0,0
2660,-0.09999999776482582,0,0,0
2661,-0.14999999850988388,0,1,0
2662,-0.19499999843537807,0,2,0
2663,-0.05500000063329935,0,1,0
2664,2.5,1,0,0
2665,-0.05500000063329935,0,0,0
2666,0.0,0,0,0
2667,-0.05000000074505806,0,0,0
2668,0.0,0,0,0
2669,-0.10500000137835741,0,1,0
2670,-0.004999999888241291,0,0,0
2671,0.0,0,0,0
2672,0.0,0,0,0
2673,-0.10000000149011612,0,1,0
2674,-0.05000000074505806,0,0,0
2675,0.0,0,0,0
2676,-0.054999999701976776,0,1,0
2677,0.0,0,0,0
2678,-0.004999999888241291,0,0,0
2679,0.0,0,0,0
2680,-0.05500000063329935,0,0,0
2681,-0.004999999888241291,0,0,0
2682,-0.10000000149011612,0,1,0
2683,-0.10500000137835741,0,0,0
2684,-0.05000000074505806,0,0,0
2685,-0.06000000052154064,0,1,0
2686,0.0,0,0,0
2687,-0.004999999888241291,0,0,0
2688,-0.10000000149011612,0,1,0
2689,-0.15500000212341547,0,1,0
2690,-0.004999999888241291,0,0,0
2691,-0.05500000063329935,0,1,0
2692,-0.05000000074505806,0,1,0
2693,-0.004999999888241291,0,0,0
2694,-0.05000000074505806,0,0,0
2695,-0.06500000040978193,0,1,0
2696,-0.009999999776482582,0,0,0
2697,-0.10500000137835741,0,1,0
2698,0.0,0,0,0
2699,-0.20500000286847353,0,1,1
2700,-0.6600000094622374,0,3,4
2701,0.45499980449676514,1,0,19
2702,-2.0500000789761543,0,1,19
2703,-2.0950000807642937,0,1,19
2704,-2.0950000807642937,0,1,19
2705,-0.09999999776482582,0,0,0
2706,1.1099998401477933,1,1,12
2707,-0.9550000205636024,0,1,8
2708,0.0,0,0,0
2709,-0.009999999776482582,0,0,0
2710,-1.1000000163912773,0,2,9
2711,-0.06000000052154064,0,1,0
2712,-0.05500000063329935,0,0,0
2713,0.0,0,0,0
2714,-0.6600000131875277,0,3,3
2715,4.894999998621643,2,0,1
2716,2.29499988257885,1,1,1
2717,0.0,0,0,0
2718,-0.05000000074505806,0,1,0
2719,-0.004999999888241291,0,0,0
2720,-0.004999999888241291,0,0,0
2721,0.0,0,0,0
2722,-1.9500000290572643,0,1,19
2723,-1.8550000274553895,0,1,18
2724,-1.9050000319257379,0,1,18
2725,-1.9500000290572643,0,1,19
2726,-0.05000000074505806,0,1,0
2727,-1.7550000259652734,0,2,16
2728,2.5,1,0,0
2729,-0.004999999888241291,0,0,0
2730,-0.06500000040978193,0,1,0
2731,-1.8050000267103314,0,1,17
2732,-0.10000000149011612,0,1,0
2733,-1.2500000223517418,0,2,10
2734,-0.05000000074505806,0,0,0
2735,0.0,0,0,0
2736,-0.15000000223517418,0,2,0
2737,-0.10000000149011612,0,1,0
2738,-0.05500000063329935,0,0,0
2739,-0.05000000074505806,0,1,0
2740,-0.05000000074505806,0,1,0
2741,-0.10500000137835741,0,0,0
2742,-0.05000000074505806,0,1,0
2743,2.5,1,0,0
2744,-0.15000000223517418,0,1,1
2745,-0.15500000212341547,0,1,0
2746,-0.004999999888241291,0,0,0
2747,-0.05500000063329935,0,0,0
2748,-0.004999999888241291,0,0,0
2749,-0.004999999888241291,0,0,0
2750,-0.1100000012665987,0,1,0
2751,-0.10000000149011612,0,2,0
2752,-0.10000000149011612,0,2,0
2753,0.0,0,0,0
2754,-0.5700000068172812,0,1,4
2755,-0.10500000137835741,0,1,0
2756,-0.05000000074505806,0,1,0
2757,-0.09999999776482582,0,0,0
2758,2.4950000001117587,1,0,0
2759,-0.1399999987334013,0,0,0
2760,-0.1499999975785613,0,0,0
2761,-0.05500000063329935,0,1,0
2762,-0.06000000052154064,0,1,0
2763,-0.05500000063329935,0,0,0
2764,2.5,1,0,0
2765,-0.004999999888241291,0,0,0
2766,-0.05500000063329935,0,0,0
2767,-0.004999999888241291,0,0,0
2768,-0.004999999888241291,0,0,0
2769,-0.05000000074505806,0,1,0
2770,-0.1100000012665987,0,1,0
2771,-0.05000000074505806,0,1,0
2772,-0.05000000074505806,0,0,0
2773,-0.05000000074505806,0,1,0
2774,-0.05000000074505806,0,1,0
2775,0.0,0,0,0
2776,2.449999999254942,1,0,0
2777,-0.05000000074505806,0,1,0
2778,-0.06000000052154064,0,0,0
2779,-0.05000000074505806,0,0,0
2780,0.0,0,0,0
2781,-0.009999999776482582,0,0,0
2782,0.0,0,0,0
2783,-0.05500000063329935,0,1,0
2784,-0.10000000149011612,0,1,0
2785,-0.05000000074505806,0,0,0
2786,-0.004999999888241291,0,0,0
2787,-0.05000000074505806,0,0,0
2788,-0.10000000149011612,0,2,0
2789,0.0,0,0,0
2790,-0.10000000149011612,0,0,0
2791,-0.019999999552965164,0,0,0
2792,0.0,0,0,0
2793,-0.10000000149011612,0,0,0
2794,-0.009999999776482582,0,0,0
2795,0.0,0,0,0
2796,0.0,0,0,0
2797,-0.05000000074505806,0,0,0
2798,-0.10000000149011612,0,2,0
2799,-0.004999999888241291,0,0,0
2800,-0.004999999888241291,0,0,0
2801,0.0,0,0,0
2802,-0.05000000074505806,0,1,0
2803,0.0,0,0,0
2804,-0.05000000074505806,0,1,0
2805,0.0,0,0,0
2806,-0.05000000074505806,0,0,0
2807,-0.004999999888241291,0,0,0
2808,2.1999999955296516,1,1,2
2809,-0.004999999888241291,0,0,0
2810,0.0,0,0,0
2811,0.0,0,0,0
2812,-0.004999999888241291,0,0,0
2813,-0.009999999776482582,0,0,0
2814,-0.10999999940395355,0,1,0
2815,-0.05000000074505806,0,0,0
2816,0.0,0,0,0
2817,-0.10000000149011612,0,1,0
2818,-0.05000000074505806,0,0,0
2819,-0.05000000074505806,0,1,0
2820,-0.05000000074505806,0,1,0
2821,2.38499999884516,1,0,0
2822,-0.004999999888241291,0,0,0
2823,-0.05500000063329935,0,1,0
2824,-0.15000000223517418,0,1,1
2825,-0.10500000044703484,0,1,0
2826,-0.05000000074505806,0,1,0
2827,-0.10500000137835741,0,0,0
2828,-0.05500000063329935,0,1,0
2829,-0.05500000063329935,0,0,0
2830,-0.09999999776482582,0,0,0
2831,-0.08999999798834324,0,0,0
2832,-0.1949999975040555,0,0,0
2833,2.3700000010430813,1,0,0
2834,-0.4000000013038516,0,1,1
2835,-0.09999999776482582,0,0,0
2836,2.260000049136579,1,1,0
2837,-0.06000000052154064,0,0,0
2838,-0.05500000063329935,0,0,0
2839,-0.004999999888241291,0,0,0
2840,-0.05500000063329935,0,0,0
2841,-0.10500000137835741,0,0,0
2842,-0.05000000074505806,0,0,0
2843,0.0,0,0,0
2844,0.0,0,0,0
2845,0.0,0,0,0
2846,-0.10000000149011612,0,1,0
2847,-0.05000000074505806,0,0,0
2848,2.4950000001117587,1,0,0
2849,0.0,0,0,0
2850,-0.004999999888241291,0,0,0
2851,0.0,0,0,0
2852,-0.06000000052154064,0,0,0
2853,-0.10000000149011612,0,2,0
2854,-0.004999999888241291,0,0,0
2855,-0.004999999888241291,0,0,0
2856,-0.7550000101327896,0,1,6
2857,-0.004999999888241291,0,0,0
2858,-0.004999999888241291,0,0,0
2859,0.0,0,0,0
2860,-0.10500000137835741,0,2,0
2861,0.0,0,0,0
2862,-1.600000023841858,0,1,15
2863,0.0,0,0,0
2864,-0.15500000212341547,0,1,1
2865,0.0,0,0,0
2866,-0.004999999888241291,0,0,0
2867,-0.10500000137835741,0,1,0
2868,-0.3500000052154064,0,2,2
2869,-0.004999999888241291,0,0,0
2870,-0.15500000212341547,0,2,0
2871,0.0,0,0,0
2872,-0.06500000040978193,0,1,0
2873,-0.05500000063329935,0,1,0
2874,-0.004999999888241291,0,0,0
2875,-0.55500000808388,0,1,4
2876,0.0,0,0,0
2877,-0.05000000074505806,0,1,0
2878,-0.3550000051036477,0,1,3
2879,2.3100000005215406,1,0,1
2880,-0.09999999776482582,0,0,0
2881,-0.1499999975785613,0,0,0
2882,-0.2800000011920929,0,0,0
2883,-0.18999999947845936,0,0,0
2884,-0.1499999975785613,0,0,0
2885,-0.10499999765306711,0,0,0
2886,4.8999998876824975,2,0,0
2887,-0.09999999776482582,0,0,0
2888,-0.23499999940395355,0,0,0
2889,-0.09999999776482582,0,0,0
2890,-0.10499999765306711,0,0,0
2891,-0.09999999776482582,0,0,0
2892,-0.09999999776482582,0,0,0
2893,-0.1100000012665987,0,0,0
2894,-0.05000000074505806,0,0,0
2895,-0.09999999776482582,0,0,0
2896,-0.1949999975040555,0,1,0
2897,-0.15500000212341547,0,1,0
2898,-0.06000000052154064,0,1,0
2899,-0.10000000149011612,0,1,0
2900,-0.004999999888241291,0,0,0
2901,2.334999998100102,1,0,0
2902,-0.06000000052154064,0,0,0
2903,-0.21500000171363354,0,1,0
2904,-0.05500000063329935,0,1,0
2905,-0.05500000063329935,0,1,0
2906,-0.05000000074505806,0,1,0
2907,-0.10500000137835741,0,1,0
2908,-0.06000000052154064,0,0,0
2909,-0.05000000074505806,0,0,0
2910,-0.1100000012665987,0,0,0
2911,0.0,0,0,0
2912,-0.1100000012665987,0,1,0
2913,0.0,0,0,0
2914,-0.05500000063329935,0,0,0
2915,-0.19499999564141035,0,0,0
2916,-0.08499999810010195,0,0,0
2917,-0.05500000063329935,0,0,0
2918,-0.30000000447034836,0,2,1
2919,-0.1100000012665987,0,1,0
2920,2.494999885559082,1,0,0
2921,0.0,0,0,0
2922,-0.05500000063329935,0,0,0
2923,-0.05500000063329935,0,0,0
2924,-0.1100000012665987,0,1,0
2925,-0.05000000074505806,0,1,0
2926,-0.05000000074505806,0,1,0
2927,0.0,0,0,0
2928,-0.2500000037252903,0,2,1
2929,-0.05500000063329935,0,1,0
2930,0.0,0,0,0
2931,0.0,0,0,0
2932,-0.05500000063329935,0,0,0
2933,-0.10000000149011612,0,2,0
2934,-0.05000000074505806,0,1,0
2935,0.0,0,0,0
2936,-0.05500000063329935,0,0,0
2937,-0.05500000063329935,0,0,0
2938,-0.06000000052154064,0,0,0
2939,-0.10500000137835741,0,1,0
2940,0.0,0,0,0
2941,0.0,0,0,0
2942,-0.10000000149011612,0,1,0
2943,-0.05000000074505806,0,0,0
2944,0.0,0,0,0
2945,-0.05500000063329935,0,0,0
2946,-0.004999999888241291,0,0,0
2947,-0.05000000074505806,0,1,0
2948,-0.05500000063329935,0,1,0
2949,0.0,0,0,0
2950,-0.20500000286847353,0,1,0
2951,-0.15500000212341547,0,1,0
2952,2.3949999986216426,1,0,0
2953,-0.004999999888241291,0,0,0
2954,-0.09999999776482582,0,0,0
2955,-0.09999999776482582,0,0,0
2956,-0.18999999947845936,0,1,0
2957,-0.05500000063329935,0,0,0
2958,-0.004999999888241291,0,0,0
2959,0.0,0,0,0
2960,-0.15500000212341547,0,1,1
2961,0.0,0,0,0
2962,-0.05000000074505806,0,1,0
2963,-0.004999999888241291,0,0,0
2964,-0.004999999888241291,0,0,0
2965,-0.05000000074505806,0,1,0
2966,-0.05000000074505806,0,0,0
2967,-0.15000000223517418,0,1,1
2968,-0.05000000074505806,0,0,0
2969,-0.10000000149011612,0,1,0
2970,-0.10000000149011612,0,1,0
2971,-0.004999999888241291,0,0,0
2972,-0.1100000012665987,0,1,0
2973,-0.10000000149011612,0,1,0
2974,-0.05000000074505806,0,1,0
2975,-0.10000000149011612,0,1,0
2976,-0.004999999888241291,0,0,0
2977,-0.05000000074505806,0,1,0
2978,-0.05000000074505806,0,1,0
2979,-0.004999999888241291,0,0,0
2980,-0.004999999888241291,0,0,0
2981,-0.40500000584870577,0,1,2
2982,0.0,0,0,0
2983,0.0,0,0,0
2984,-0.05500000063329935,0,0,0
2985,-0.10000000149011612,0,1,0
2986,-0.004999999888241291,0,0,0
2987,0.0,0,0,0
2988,2.3549999995157123,1,0,0
2989,-0.09999999776482582,0,0,0
2990,-1.9500000290572643,0,1,19
2991,-1.9550000317394733,0,1,19
2992,-2.100000035017729,0,2,20
2993,-1.855000065639615,0,2,16
2994,3.1000000685453415,2,0,19
2995,-1.9500000290572643,0,1,19
2996,-1.9500000290572643,0,1,19
2997,-1.9500000290572643,0,1,19
2998,-1.7550000259652734,0,1,17
2999,-2.5500000454485416,0,3,23
3000,-1.9500000290572643,0,1,19
3001,-1.199999962002039,1,1,36
3002,-1.8500000275671482,0,2,17
3003,-1.9500000290572643,0,1,19
3004,-1.9500000290572643,0,1,19
3005,-0.10499999765306711,0,0,0
3006,-0.09999999776482582,0,0,0
3007,-0.09999999776482582,0,0,0
3008,-0.09999999776482582,0,0,0
3009,-0.1499999975785613,0,1,0
3010,-0.09999999776482582,0,0,0
3011,-0.10499999765306711,0,0,0
3012,-0.14499999769032001,0,1,0
3013,-0.09999999776482582,0,0,0
3014,-0.1549999974668026,0,0,0
3015,1.834999993443489,1,1,5
3016,-0.14999999850988388,0,0,0
3017,1.7499999906867743,1,1,6
3018,-0.1449999986216426,0,1,0
3019,-0.09999999776482582,0,0,0
3020,-0.09999999776482582,0,0,0
3021,-0.18999999947845936,0,1,0
3022,-0.09499999787658453,0,0,0
3023,-0.13999999780207872,0,0,0
3024,-0.09499999787658453,0,0,0
3025,-0.23500000033527613,0,2,0
3026,-0.1599999973550439,0,0,0
3027,0.0,0,0,0
3028,-0.05500000063329935,0,1,0
3029,0.0,0,0,0
3030,-0.004999999888241291,0,0,0
3031,3.7949999794363976,2,0,11
3032,-0.05000000074505806,0,1,0
3033,-0.10000000149011612,0,1,0
3034,0.0,0,0,0
3035,-0.05000000074505806,0,1,0
3036,-0.004999999888241291,0,0,0
3037,0.0,0,0,0
3038,-0.15000000223517418,0,1,1
3039,-1.5500000230967999,0,2,14
3040,-0.05500000063329935,0,1,0
3041,-1.9000000283122063,0,1,18
3042,-0.15000000223517418,0,1,0
3043,-0.004999999888241291,0,0,0
3044,0.0,0,0,0
3045,-0.10500000137835741,0,1,0
3046,0.0,0,0,0
3047,-0.05000000074505806,0,1,0
3048,-1.505000022239983,0,1,14
3049,-0.05000000074505806,0,1,0
3050,1.100000075995922,1,1,13
3051,-0.004999999888241291,0,0,0
3052,-0.10500000137835741,0,1,0
3053,-0.05500000063329935,0,1,0
3054,0.0,0,0,0
3055,2.4950000001117587,1,0,0
3056,0.0,0,0,0
3057,-0.15500000212341547,0,1,0
3058,-0.05000000074505806,0,1,0
3059,-0.06000000052154064,0,1,0
3060,-0.20000000298023224,0,1,1
3061,-0.10000000149011612,0,0,0
3062,-0.05000000074505806,0,0,0
3063,-0.05000000074505806,0,0,0
3064,-0.004999999888241291,0,0,0
3065,-0.05000000074505806,0,1,0
3066,-0.004999999888241291,0,0,0
3067,-0.05000000074505806,0,0,0
3068,2.5,1,0,0
3069,0.0,0,0,0
3070,-0.05000000074505806,0,0,0
3071,-0.05500000063329935,0,0,0
3072,0.0,0,0,0
3073,-0.05000000074505806,0,1,0
3074,0.0,0,0,0
3075,-0.05500000063329935,0,0,0
3076,0.0,0,0,0
3077,-0.004999999888241291,0,0,0
3078,-0.05500000063329935,0,1,0
3079,-0.05500000063329935,0,0,0
3080,-0.9500000141561031,0,1,8
3081,-0.05000000074505806,0,1,0
3082,-0.10000000149011612,0,1,0
3083,-0.05000000074505806,0,0,0
3084,-0.2600000025704503,0,2,0
3085,-0.05500000063329935,0,1,0
3086,2.3949999986216426,1,0,1
3087,0.0,0,0,0
3088,-0.05000000074505806,0,1,0
3089,0.0,0,0,0
3090,-0.004999999888241291,0,0,0
3091,2.4900000002235174,1,0,0
3092,-0.10500000044703484,0,1,0
3093,2.3949999986216426,1,0,0
3094,-0.15000000223517418,0,1,0
3095,-0.05000000074505806,0,0,0
